0,1,2,3,4,5,6
"KR 8 167D 22, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.745310002353648,-74.02529002820388,9,,,153000
"KR 8 167D 62, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.74585000646573,-74.02522003931236,9,,,153001
"KR 8 167D 62, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.74585000646573,-74.02522003931236,9,,,153002
"KR 8 167D 62, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.74585000646573,-74.02522003931236,9,,,153003
"KR 8 167O 05, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.614960000000053,-74.06940999999995,1,,,153004
"KR 8 16D 22, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.603315878371783,-74.07356099335084,9,4.5882781,-74.1823814,153005
"KR 8 17 09, SOCORRO, SANTANDER",6.466648682717381,-73.26466712441166,9,,,153006
"KR 8 17 13, NEIVA, HUILA",2.9355741422432087,-75.28709721741028,9,,,153007
"KR 8 17 42, FUSAGASUGÁ, CUNDINAMARCA",4.334181269851405,-74.36459302121838,9,,,153008
"KR 8 17 47, BARBOSA, SANTANDER",5.936399023486381,-73.6120935124706,9,,,153009
"KR 8 17 NTE 15, POPAYÁN, CAUCA",2.4324797057263496,-76.61122631868409,9,,,153010
"KR 8 170 , BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153011
"KR 8 170 25, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153012
"KR 8 170 50, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153013
"KR 8 170 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153014
"KR 8 170 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153015
"KR 8 170 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153016
"KR 8 170 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153017
"KR 8 170 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153018
"KR 8 170 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153019
"KR 8 170 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153020
"KR 8 170 52, NEIVA, HUILA",2.9771516931879773,-75.28342834023378,9,,,153021
"KR 8 172 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.491928594130485,-74.11626254514111,9,,,153022
"KR 8 172 A 85, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.614960000000053,-74.06940999999995,1,,,153023
"KR 8 172 A 85, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.614960000000053,-74.06940999999995,1,,,153024
"KR 8 172A 85, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.614960000000053,-74.06940999999995,1,,,153025
"KR 8 173 50, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.752690016642532,-74.02763000411336,9,,,153026
"KR 8 174 30, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.75353998353404,-74.02746999358175,9,,,153027
"KR 8 17B 16, PUERTO BOYACÁ, BOYACÁ",5.9717318788033,-74.58221469047014,9,,,153028
"KR 8 17B 36, RIOHACHA, LA GUAJIRA",11.539694540025911,-72.90747956167563,9,,,153029
"KR 8 17B 44, DUITAMA, BOYACÁ",5.835791250570496,-73.03160073177261,9,,,153030
"KR 8 18 08, SAN SEBASTIÁN DE MARIQUITA, TOLIMA",5.198597662020404,-74.8910442832956,9,,,153031
"KR 8 18 25, NEIVA, HUILA",2.936295932777307,-75.28710472576728,9,,,153032
"KR 8 186 26, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.763239982893339,-74.02887002286914,9,,,153033
"KR 8 186 46, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.763307941761725,-74.0289094031955,9,4.6092665,-74.0862222,153034
"KR 8 189 A 24, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.766510014779172,-74.02874999401567,9,4.5882781,-74.1823814,153035
"KR 8 189 A 24, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.766510014779172,-74.02874999401567,9,4.5882781,-74.1823814,153036
"KR 8 189A 24, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.766510014779172,-74.02874999401567,9,4.5882781,-74.1823814,153037
"KR 8 19 20, LA DORADA, CALDAS",5.4583068092368405,-74.66967154988185,9,,,153038
"KR 8 19 21, PUERTO BOYACÁ, BOYACÁ",5.972427876547228,-74.5842559945883,9,,,153039
"KR 8 19 34, CHINCHINÁ, CALDAS",4.981807303317304,-75.6006658588013,9,,,153040
"KR 8 19 37, CHIQUINQUIRÁ, BOYACÁ",5.617054326555033,-73.81409863275488,9,,,153041
"KR 8 19 88, CHIQUINQUIRÁ, BOYACÁ",5.617154051371508,-73.81384925195778,9,,,153042
"KR 8 19 NORTE 25, POPAYÁN, CAUCA",2.4317569978977067,-76.61135874143321,9,,,153043
"KR 8 19 NTE 25, POPAYÁN, CAUCA",2.4317569978977067,-76.61135874143321,9,,,153044
"KR 8 190 52, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.767300009153459,-74.02872996126708,9,,,153045
"KR 8 190 83, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.767139998621843,-74.02884999012055,9,,,153046
"KR 8 191 15, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.768060928161067,-74.02886750310145,9,,,153047
"KR 8 192 60, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.7696999994896885,-74.02867003065937,9,,,153048
"KR 8 192 60, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.7696999994896885,-74.02867003065937,9,,,153049
"KR 8 19N 25, POPAYÁN, CAUCA",2.4317569978977067,-76.61135874143321,9,,,153050
"KR 8 1A 17, RÍO DE ORO, CESAR",8.292800000000057,-73.38549999999998,1,,,153051
"KR 8 1C 12, TENJO, CUNDINAMARCA",4.8678819568985014,-74.1458563431173,9,,,153052
"KR 8 1E 78, TENJO, CUNDINAMARCA",4.8678819568985014,-74.1458563431173,9,,,153053
"KR 8 2 03, MIRAFLORES, BOYACÁ",5.194790595620831,-73.14517291685485,9,,,153054
"KR 8 2 21, CARTAGENA DE INDIAS, BOLÍVAR",10.403957616793868,-75.55459578097297,9,,,153055
"KR 8 2 59, FRESNO, TOLIMA",5.150973256734916,-75.03539639987189,9,,,153056
"KR 8 2 72, CALI, VALLE DEL CAUCA",4.411904080290662,-76.1591763471642,9,,,153057
"KR 8 2 72, SOGAMOSO, BOYACÁ",5.705070102882377,-72.93249531818961,9,,,153058
"KR 8 2 C 08, FUSAGASUGÁ, CUNDINAMARCA",4.348067949360227,-74.36320844335673,9,,,153059
"KR 8 2 C NTE 10, SOACHA, CUNDINAMARCA",4.591131582940503,-74.19693287593505,9,,,153060
"KR 8 20 12, VILLAVICENCIO, META",4.137499981623847,-73.60872997604717,9,,,153061
"KR 8 20 16, LA DORADA, CALDAS",5.458818732216816,-74.6699322295591,9,,,153062
"KR 8 20 24, PUERTO BOYACÁ, BOYACÁ",5.9717318788033,-74.58221469047014,9,,,153063
"KR 8 20 30, IBAGUÉ, TOLIMA",4.444857117064663,-75.23088951383988,9,,,153064
"KR 8 20 32, PUERTO BOYACÁ, BOYACÁ",5.9717318788033,-74.58221469047014,9,,,153065
"KR 8 20 33, PUERTO BOYACÁ, BOYACÁ",5.9717318788033,-74.58221469047014,9,,,153066
"KR 8 20 36, PUERTO BOYACÁ, BOYACÁ",5.9717318788033,-74.58221469047014,9,,,153067
"KR 8 20 52, SARAVENA, ARAUCA",6.955666179188228,-71.86798111427017,9,,,153068
"KR 8 20 52, TULUÁ, VALLE DEL CAUCA",4.0956400777526,-76.20573152203481,9,,,153069
"KR 8 20 89, SAN GIL, SANTANDER",6.56031931691238,-73.13957062147455,9,,,153070
"KR 8 20 A 35, CANDELARIA, VALLE DEL CAUCA",3.403212096129099,-76.3874305845128,9,,,153071
"KR 8 20 A 41, CANDELARIA, VALLE DEL CAUCA",3.4032285335597,-76.38742669043526,9,,,153072
"KR 8 20A 24, SOGAMOSO, BOYACÁ",5.721657653171681,-72.9208065346556,9,,,153073
"KR 8 20A 32, SOGAMOSO, BOYACÁ",5.721689460865868,-72.92078835520316,9,,,153074
