0,1,2,3,4,5,6
"CR 43B No 26C 56, CALI, VALLE DEL CAUCA",3.4115379610220433,-76.51899079869848,9,,,99000
"CR 43B OE 16A 84, CANDELARIA, VALLE DEL CAUCA",3.4099761974576213,-76.46256258556028,9,,,99001
"CR 43C 4 SUR 199, MEDELLÍN, ANTIOQUIA",6.201299282729632,-75.57548076428469,9,,,99002
"CR 43G 19 142, MEDELLÍN, ANTIOQUIA",6.221871078114928,-75.57388408369425,9,,,99003
"CR 44 14 40, CALI, VALLE DEL CAUCA",3.4129909580303783,-76.52832201940785,9,,,99004
"CR 44 143 A 10, RIONEGRO, SANTANDER",7.080774284783402,-73.09729432902031,9,,,99005
"CR 44 16B 29, PASTO, NARIÑO",1.2259299919129916,-77.2898699889378,9,,,99006
"CR 44 17 13, PASTO, NARIÑO",1.2350806416394957,-77.26727904624438,9,,,99007
"CR 44 17C SUR 40, MEDELLÍN, ANTIOQUIA",6.18655000635728,-75.57978999595149,9,,,99008
"CR 44 18 22, MONTERÍA, CÓRDOBA",8.751327842181135,-75.84476684463077,9,,,99009
"CR 44 18 56, MEDELLÍN, ANTIOQUIA",6.22160271405219,-75.57459826878404,9,,,99010
"CR 44 18A 44, PASTO, NARIÑO",1.229648041667011,-77.28847100364952,9,,,99011
"CR 44 198 125, FLORIDABLANCA, SANTANDER",7.089858397079993,-73.09826991568657,9,,,99012
"CR 44 19A 20, MEDELLÍN, ANTIOQUIA",6.223059984027898,-75.57450000921939,9,6.2443382,-75.573553,99013
"CR 44 2 45, CALI, VALLE DEL CAUCA",3.4212266738071704,-76.55189047657109,9,,,99014
"CR 44 25 D 25, FUSAGASUGÁ, CUNDINAMARCA",4.326760000000036,-74.40867999999995,1,,,99015
"CR 44 26 26, LA MACARENA, META",2.1823700000000485,-73.78481999999997,1,,,99016
"CR 44 26 27, VILLAVICENCIO, META",4.101812377345461,-73.65353627687709,9,,,99017
"CR 44 26 31, PALMIRA, VALLE DEL CAUCA",3.5252422657002978,-76.31522979578202,9,,,99018
"CR 44 26 32, CALI, VALLE DEL CAUCA",3.4112799882010023,-76.52097001509786,9,,,99019
"CR 44 26 32, PALMIRA, VALLE DEL CAUCA",3.525221655568643,-76.31511674868624,9,,,99020
"CR 44 26 71, BELLO, ANTIOQUIA",6.227638095833766,-75.57249220253948,9,,,99021
"CR 44 26 80, TOCANCIPÁ, CUNDINAMARCA",4.96470000000005,-73.91221999999993,3,,,99022
"CR 44 26, GUAMAL, META",3.8810100000000602,-73.76867999999996,1,,,99023
"CR 44 27 35, NEIVA, HUILA",2.9503249882983953,-75.25532531684212,9,,,99024
"CR 44 38 B 55, RIONEGRO, ANTIOQUIA",6.157966205850722,-75.3682934811099,9,,,99025
"CR 44 42 03, ITAGÜÍ, ANTIOQUIA",6.166183814410297,-75.61317641059865,9,,,99026
"CR 44 42 41, PALMIRA, VALLE DEL CAUCA",3.5403358846510273,-76.314138369676,9,,,99027
"CR 44 44 61, PALMIRA, VALLE DEL CAUCA",3.5285659438701664,-76.31380769775792,9,,,99028
"CR 44 49 31, BELLO, ANTIOQUIA",6.335080377100868,-75.55307159893397,9,,,99029
"CR 44 50 106, BARRANQUILLA, ATLÁNTICO",10.985630677387539,-74.78969125988648,9,,,99030
"CR 44 50 86, ARMENIA, QUINDÍO",4.538798986848486,-75.68812663719744,9,,,99031
"CR 44 53 S 40, SABANETA, ANTIOQUIA",6.159256857875167,-75.60512267089959,9,,,99032
"CR 44 58A 23, PALMIRA, VALLE DEL CAUCA",3.5285659438701664,-76.31380769775792,9,,,99033
"CR 44 58A 47, PALMIRA, VALLE DEL CAUCA",3.5285659438701664,-76.31380769775792,9,,,99034
"CR 44 60 B SUR 54, SABANETA, ANTIOQUIA",6.1563451265232345,-75.60892650573535,9,,,99035
"CR 44 62 SUR 33, SABANETA, ANTIOQUIA",6.154569053479443,-75.61110030017191,9,,,99036
"CR 44 95 06, CANDELARIA, VALLE DEL CAUCA",3.407380000000046,-76.34880999999996,1,,,99037
"CR 44 95 31, PALMIRA, VALLE DEL CAUCA",3.460687794186804,-76.46192896641799,9,,,99038
"CR 44 95 59, PALMIRA, VALLE DEL CAUCA",3.461133323397211,-76.46204902495697,9,,,99039
"CR 44 96C 11, PALMIRA, VALLE DEL CAUCA",3.4588612468937336,-76.46143809165233,9,,,99040
"CR 44 9A 07, CALI, VALLE DEL CAUCA",3.4162715283566145,-76.53862280222359,9,,,99041
"CR 44 A 10 25, MIRANDA, CAUCA",3.249940000000038,-76.22844999999995,1,,,99042
"CR 44 A 94 110, SANTA MARTA, MAGDALENA",11.237755533729766,-74.17315982597357,9,,,99043
"CR 44 A No 84 74, MEDELLÍN, ANTIOQUIA",6.276789995039252,-75.5528600306962,9,,,99044
"CR 44 A No 89 144, MEDELLÍN, ANTIOQUIA",6.282120005359005,-75.55188001857692,9,,,99045
"CR 44 A SUR 22 23, JAMUNDÍ, VALLE DEL CAUCA",3.2402510423633397,-76.51177286434361,9,,,99046
