0,1,2,3,4,5
"CL 34 3 37, DOSQUEBRADAS",4.839557678997613,-75.67765770854226,9,4.8382222,-75.6759316
"CL 34 3 37, PEREIRA",4.819182367445396,-75.70634692751293,9,4.8178105,-75.706623
"CL 34 3 N 97, CALI",3.467710124205197,-76.51673490574579,9,,
"CL 34 32 123, BUCARAMANGA",7.125490003789537,-73.11279003187678,9,7.1255818,-73.1118432
"CL 34 33 A 23, MARINILLA",6.177473437116698,-75.33570970264863,9,,
"CL 34 33 D 67, SANTA ROSA DE CABAL",-3.4392111178155362,-79.96888060546355,9,,
"CL 34 33B 17, BARRANCABERMEJA",7.045221470519408,-73.84862555501452,9,,
"CL 34 34 60, BUCARAMANGA",7.125616105031013,-73.11133661381203,9,7.1254207,-73.1126573
"CL 34 34 C 165, GIRÓN",7.068499998221405,-73.16530500220381,9,,
"CL 34 34 C 165, MEDELLÍN",6.2331545319511665,-75.56315173286666,9,,
"CL 34 35 04, SOACHA",4.565267215699341,-74.1881372922863,9,4.5634318,-74.1868799
"CL 34 35 67, MONTERÍA",8.749092848614856,-75.87243697884838,9,8.7436917,-75.861103
"CL 34 35 76, MEDELLÍN",6.233683980335228,-75.5642027247105,9,6.2344058,-75.5705629
"CL 34 36 05, MONTERÍA",8.749092848614856,-75.87243697884838,9,8.7436917,-75.861103
"CL 34 36 47, MONTERÍA",8.749092848614856,-75.87243697884838,9,8.7436917,-75.861103
"CL 34 36 A 12, MONTERÍA",8.749092848614856,-75.87243697884838,9,8.7436917,-75.861103
"CL 34 36 A 13, MONTERÍA",8.749092848614856,-75.87243697884838,9,8.7436917,-75.861103
"CL 34 36 A 34, MONTERÍA",8.749092848614856,-75.87243697884838,9,8.7436917,-75.861103
"CL 34 36A 06, MONTERÍA",8.749092848614856,-75.87243697884838,9,8.7436917,-75.861103
"CL 34 36A 35, MONTERÍA",8.749092848614856,-75.87243697884838,9,8.7436917,-75.861103
"CL 34 39 B 34, BOGOTÁ, D.C.",4.597040002512301,-74.12240996683128,9,,
"CL 34 3N 100, CALI",3.29112642424033,-76.52642487794974,9,3.462679,-76.5146145
"CL 34 4 04, DOSQUEBRADAS",4.839344414575923,-75.67756496591937,9,4.8382222,-75.6759316
"CL 34 40 92, VILLAVICENCIO",4.144589982062854,-73.64158997016102,9,4.147403,-73.635763
"CL 34 40B 25, MEDELLÍN",6.244317507916109,-75.62904311341242,9,,
"CL 34 41 53, TULUÁ",4.0727101861154225,-76.19295751479821,9,4.0805583,-76.2052607
"CL 34 43 15, SANTA MARTA",11.213434725167582,-74.1781865661556,9,11.2288726,-74.2116619
"CL 34 43 44, PALMIRA",3.531737288044517,-76.31461085957383,9,3.5308303,-76.2854317
"CL 34 44 31, PALMIRA",3.531610823711571,-76.31520474638576,9,3.53183,-76.3113539
"CL 34 44 47, YOPAL",5.3261529222397845,-72.39263877596848,9,5.3260947,-72.3927673
"CL 34 45 78, PALMIRA",3.5316878796419977,-76.31684320163825,9,3.5308303,-76.2854317
"CL 34 46 48, BARRANCABERMEJA",7.045214373007923,-73.84584962502375,9,7.0459932,-73.8515019
"CL 34 5 18, MONTERÍA",8.757831421270305,-75.88182457642306,9,8.7538433,-75.8771252
"CL 34 50A 14, ITAGÜÍ",6.165737821246643,-75.62136968254742,9,6.1686825,-75.6316496
"CL 34 53 45, BARRANCABERMEJA",7.039608757707457,-73.83816332267699,9,7.0459932,-73.8515019
"CL 34 54 31, BELLO",6.321858848071478,-75.5602307145664,9,6.3215885,-75.5615008
"CL 34 6 23, SUPÍA",5.456500769858066,-75.64919124371644,9,5.4565454,-75.6490292
"CL 34 6 59, BOGOTÁ, D.C.",4.621189983850897,-74.06682998597009,9,4.6204688,-74.0657409
"CL 34 61 33, ITAGÜÍ",6.169696349678052,-75.63005332947353,9,6.1686825,-75.6316496
"CL 34 61 57, ITAGÜÍ",6.169865290910271,-75.62938207429384,9,6.1686825,-75.6316496
"CL 34 63A 12, RIONEGRO",-38.9444288474771,-67.97729636855182,9,6.1330999,-75.387372
"CL 34 63B 48, MEDELLÍN",6.2402399937809605,-75.58038997258078,9,6.2344058,-75.5705629
"CL 34 64 10, ITAGÜÍ",6.1697003467590354,-75.63361518373412,9,6.1686825,-75.6316496
"CL 34 64 10, MEDELLÍN",6.240200012102818,-75.58102004024248,9,6.2352023,-75.5727328
"CL 34 64 110, ITAGÜÍ",6.170067513275935,-75.63371168948572,9,6.1651058,-75.6143298
"CL 34 64 110, LA ESTRELLA",19.369829985951,-99.22173001767217,9,,
"CL 34 64 45, ITAGÜÍ",6.169983233037181,-75.63379655695434,9,6.1686825,-75.6316496
"CL 34 64A 30, MEDELLÍN",6.24015998851516,-75.58192000518642,9,6.2344058,-75.5705629
"CL 34 68 B 81, CALI",3.394738739588039,-76.52002089358915,9,,
"CL 34 7 130, CALI",3.45532811122742,-76.51228747779282,9,3.4541774,-76.5119559
