0,1,2,3,4,5
"LT CLL 153 108 50, BOGOTÁ, D.C.",4.75599704587106,-74.09436719148866,9.0,,
"LT CLL 159 NO 54 42, BOGOTÁ, D.C.",4.740769986408196,-74.05497998653678,9.0,,
"LT CLL 16 14 28, CHÍA",35.711895849421566,140.1016815566,9.0,,
"LT CLL 16 BIS CR 45, VALLEDUPAR",10.455723041573194,-73.27593628240558,9.0,,
"LT CLL 17 43 F 316, MEDELLÍN",6.218459995565212,-75.57463001253764,9.0,,
"LT CLL 19 65 B 80, BOGOTÁ, D.C.",4.641619992741212,-74.11163000115735,9.0,,
"LT CLL 19 42 20, NEIVA",2.940132589272783,-75.25713953469395,9.0,,
"LT CLL 19 A CR 5, PALMIRA",-33.04851051361946,-68.54893533720426,9.0,,
"LT CLL 19 CR 21, LA CEJA",6.029783043035226,-75.43019565114055,9.0,,
"LT CLL 20 17 B 103, RETIRO",-22.7287018455915,-42.869596865970685,9.0,,
"LT CLL 26 2 40, SANTA MARTA",11.237080006086481,-74.21511740545792,9.0,,
"LT CLL 26 70 A 25, BOGOTÁ, D.C.",4.66457999528599,-74.1107300362134,9.0,,
"LT CLL 27B 61 75, BELLO",6.316339013640959,-75.55832078283558,9.0,,
"LT CLL 33 B 15 A 70, SOLEDAD",10.911579946929136,-74.77608773991243,9.0,,
"LT CLL 36 70 06, ITAGÜÍ",6.174593899098691,-75.63442261672722,9.0,,
"LT CLL 37 45 200, BELLO",6.325016692285769,-75.55000036723241,9.0,,
"LT CLL 38 SUR 27 20, ENVIGADO",6.157237059721171,-75.57571174742726,9.0,,
"LT CLL 39 NO 52 90, BELLO",6.325444994180202,-75.57042502126211,9.0,,
"LT CLL 3B SUR 45 08, SAN JOSÉ DE CÚCUTA",7.911220000000071,-72.50370999999996,1.0,,
"LT CLL 4 7 195, EL ZULIA",7.935443186800942,-72.60519404148087,9.0,,
"LT CLL 40 50 199, BELLO",6.327250340640305,-75.56032436345194,9.0,,
"LT CLL 40 SUR 24 D 100, ENVIGADO",6.148289541858833,-75.57678053308847,9.0,,
"LT CLL 40 SUR 24 F 62, ENVIGADO",6.150232501125892,-75.57966213872793,9.0,,
"LT CLL 42 CR 39, PALMIRA",3.5388400026312254,-76.31026497870229,9.0,,
"LT CLL 43 8 A 45, POPAYÁN",2.4678199866171084,-76.58070000194977,9.0,,
"LT CLL 48 CR 27, ARMENIA",4.521117664338937,-75.68858745000456,9.0,,
"LT CLL 52 73 27, MEDELLÍN",6.261529985937074,-75.58859996292209,9.0,,
"LT CLL 55 CT 103, CALI",34.8214946781642,-118.22888455954286,9.0,,
"LT CLL 58 SUR 35 120, MEDELLÍN",6.172339998265883,-75.64474999701825,9.0,,
"LT CLL 59 C SUR 88 H 15, BOGOTÁ, D.C.",4.627418411701993,-74.19208587467479,9.0,,
"LT CLL 69 NO 6 45, IBAGUÉ",4.45460056395097,-75.20089210607684,9.0,,
"LT CLL 70 2 W 09, NEIVA",2.9656483042839263,-75.29130787262785,9.0,,
"LT CLL 71 58 102, ITAGÜÍ",6.182365005920815,-75.59776498731122,9.0,,
"LT CLL 73 2 151, MONTERÍA",8.784295003295085,-75.86487000615563,9.0,,
"LT CLL 77 SUR 34 30, SABANETA",6.150228221722183,-75.62315821772712,9.0,,
"LT CLL 8 31 177, DOSQUEBRADAS",4.813809854307297,-75.67381385412165,9.0,,
"LT CLL 85 25 110, MANIZALES",5.064650000000029,-75.50754999999998,1.0,,
"LT CLL 96 A 64 B 28, BARRANQUILLA",11.019468187256788,-74.82021099483512,9.0,,
"LT CLL 98 CR 71, BARRANQUILLA",10.958174729803277,-74.8279924309986,9.0,,
"LT CON CS 127, POPAYÁN",2.444210000000055,-76.61409999999995,1.0,,
"LT COND CAMPESTRE AP201 6, CALI",-8.852389471231525,-35.564752173306616,9.0,,
"LT CONJ RESID LEMON 1 UNIDAD VIVIENDA 28, ENVIGADO",21.090532694717304,-101.75873860081478,9.0,,
"LT CR 1 0 27, CHINÁCOTA",7.6141960477244846,-72.59750009824224,9.0,,
"LT CR 1 54 F 50, BOGOTÁ, D.C.",4.6151822966594125,-74.1222289177227,9.0,,
"LT CR 1 VIA BRICE O ZIPAQUIRA K 5 2, ZIPAQUIRÁ",5.028939835824944,-74.00914701525781,9.0,,
"LT CR 10 19 36, CHÍA",35.69806013521648,140.0779596809661,9.0,,
"LT CR 10 3 99, APULO",4.518568930685911,-74.59897821530217,9.0,,
"LT CR 104 CON CL 53, CALI",40.40933001339869,-5.4107299751651965,9.0,,
"LT CR 115 CLL 16, CALI",34.819842849501356,-118.33499470034926,9.0,,
"LT CR 116 LOTE 8, CALI",39.93644700848333,-120.93935497148864,9.0,,
"LT CR 121 CL 25, CALI",3.346474261581015,-76.52912513235108,9.0,,
"LT CR 14 97 47, IBAGUÉ",4.447501355767665,-75.17708538780519,9.0,,
"LT CR 14 A 9 35, MOSQUERA",4.692474205292946,-74.18416962670798,9.0,,
"LT CR 17 B 181 C 75, BOGOTÁ, D.C.",4.758880010228083,-74.03883996142021,9.0,,
"LT CR 18 16 12, BOGOTÁ, D.C.",4.5859400157751224,-74.10003003389576,9.0,,
"LT CR 19 A 16 48, BOGOTÁ, D.C.",4.610089060244973,-74.08298325978089,9.0,,
"LT CR 19 A 8 93, JAMUNDÍ",3.2640793872341716,-76.54733097240717,9.0,,
"LT CR 2 1 SUR 1, CAJICÁ",4.915377835800049,-74.02383448590564,9.0,,
"LT CR 2 18 280, PITALITO",1.855327556979459,-76.04046786377262,9.0,,
"LT CR 2 34 15, CARTAGO",4.761304202229349,-75.93341492603868,9.0,,
"LT CR 2 A ESTE 7 52, SOACHA",4.5788500153361085,-74.20696002627116,9.0,,
"LT CR 2 ESTE 6 C 24, BOGOTÁ, D.C.",4.590462624033286,-74.07179051734887,9.0,,
"LT CR 2 NORTE CALLES 48 Y 49, CALI",33.617888020173595,-117.617894996711,9.0,,
"LT CR 20 3 N 00, ARMENIA",4.543066816853169,-75.66740135018797,9.0,,
"LT CR 21 35 37, LA CEJA",6.028635096154263,-75.43274857933743,9.0,,
"LT CR 21 CON 28, MADRID",20.954740001333292,-89.59955998212078,9.0,,
"LT CR 22 13 52, YOPAL",5.345141734102869,-72.39638233488837,9.0,,
"LT CR 22 B 1 239, VALLEDUPAR",10.491097721672668,-73.27504829710426,9.0,,
"LT CR 22A SUR 152, IBAGUÉ",4.458044997629727,-75.18164498507122,9.0,,
"LT CR 23 25 06, FLORIDABLANCA",7.073586251151549,-73.11057406623948,9.0,,
"LT CR 23 59 11, MANIZALES",5.0610427204397554,-75.4889882592817,9.0,,
"LT CR 23 ENTRE CL 8, JAMUNDÍ",3.2557147712240004,-76.55707670601068,9.0,,
"LT CR 24 26 76, CARTAGENA DE INDIAS",10.410309997578295,-75.53469996691435,9.0,,
"LT CR 24 30 318, PASTO",1.2017882206334065,-77.29745942052031,9.0,,
"LT CR 24 5 269, JAMUNDÍ",3.270750005389914,-76.53407998221651,9.0,,
"LT CR 24 6 225, MADRID",41.06814999183089,-3.5854200197316004,9.0,,
"LT CR 24 F 2 E 20, SINCELEJO",9.325514441493173,-75.39108336548509,9.0,,
"LT CR 25 A 38 D SUR 111, ENVIGADO",6.158627626191362,-75.56917053843847,9.0,,
"LT CR 27 59 A 85, BOGOTÁ, D.C.",4.64942094023231,-74.07613737177981,9.0,,
"LT CR 27 B 37 B SUR 7, ENVIGADO",6.16039998587085,-75.5755793748914,9.0,,
"LT CR 27 B CON CL 79, VALLEDUPAR",10.430583613248718,-73.25645942398951,9.0,,
"LT CR 28 21, MADRID",44.83242206089951,-75.2371446514063,9.0,,
"LT CR 29 CL 37, MANIZALES",5.059652153561256,-75.50323489192341,9.0,,
"LT CR 3 1 32, ANAPOIMA",4.54890203251155,-74.53664979173867,9.0,,
"LT CR 3 A 55 215, SOLEDAD",10.892916296600633,-74.79069709859614,9.0,,
"LT CR 30 29 71, NEIVA",2.8975221642622153,-75.2666334113221,9.0,,
"LT CR 33 B CLL 23, NEIVA",2.9439883652090315,-75.25222428433142,9.0,,
"LT CR 34 CL 20 21, PASTO",1.2251873532643454,-77.28140599636521,9.0,,
"LT CR 35 34 35, SANTA MARTA",-10.977730015748051,-37.097229984168536,9.0,,
"LT CR 35 65 SUR 135, SABANETA",6.142334868231444,-75.61418555281345,9.0,,
"LT CR 37 68 C 61, BOGOTÁ, D.C.",4.56909000155008,-74.15365996498319,9.0,,
"LT CR 37 68 C 61, BOGOTÁ, D.C.",4.56909000155008,-74.15365996498319,9.0,,
"LT CR 37 9 A SUR 41, MEDELLÍN",6.192460935758472,-75.57118795513986,9.0,,
"LT CR 4 18 51, BOGOTÁ, D.C.",4.603079004382044,-74.06911531572081,9.0,,
"LT CR 4 8 44, CARTAGENA DE INDIAS",10.403562057519068,-75.55247426583549,9.0,,
"LT CR 4 ESTE 13, CHÍA",35.71004135334401,140.09350400422397,9.0,,
"LT CR 43 117 30, BARRANQUILLA",10.998110642656709,-74.84637378123915,9.0,,
"LT CR 45 46 SUR CON CL 22, JAMUNDÍ",3.2400690967337664,-76.51129238815021,9.0,,
"LT CR 45 C 80 SUR 155, SABANETA",6.147943751561748,-75.62648302260155,9.0,,
"LT CR 45 SUR CON CL 22, JAMUNDÍ",3.238905393457119,-76.51163103310762,9.0,,
"LT CR 46 60 06, BARRANQUILLA",10.990366761409847,-74.79570716232134,9.0,,
"LT CR 46 60 56, BARRANQUILLA",10.990450412911652,-74.7960285922482,9.0,,
"LT CR 46 CLL 25, VILLAVICENCIO",4.137593471246431,-73.63606729143214,9.0,,
"LT CR 47 11 75, PASTO",1.2296950170908545,-77.29185499124782,9.0,,
"LT CR 48 CLL 46, ENVIGADO",6.168626848167897,-75.5971580287333,9.0,,
"LT CR 49 A 48 SUR 200, ENVIGADO",6.164358881432055,-75.60311132318165,9.0,,
"LT CR 5 16 06, IPIALES",0.8272324686011155,-77.64067970601774,9.0,,
"LT CR 5 36 30, NEIVA",5.165627620167896,-75.51916046421385,9.0,,
"LT CR 5 5 35, GACHANCIPÁ",4.9929306638707995,-73.87274038720038,9.0,,
"LT CR 50 23 207, MEDELLÍN",6.220244875740155,-75.59686042055394,9.0,,
"LT CR 50 CON CL 10, POPAYÁN",2.444210000000055,-76.61409999999995,1.0,,
"LT CR 54 153 SUR 88, CALDAS",6.090789661586642,-75.63840535528804,9.0,,
"LT CR 55 B 16 04, RIONEGRO",6.127556503254191,-75.38228930841032,9.0,,
"LT CR 55B SUR 16 04, RIONEGRO",6.128820313193287,-75.38104794764737,9.0,,
"LT CR 57 9 28, CARTAGENA DE INDIAS",10.399018117770286,-75.49482528388444,9.0,,
"LT CR 6 CLL 47, VALLEDUPAR",10.44805190898117,-73.23185425541566,9.0,,
"LT CR 61 33 65, ITAGÜÍ",6.180236167666153,-75.6126038461389,9.0,,
"LT CR 63 B 73 SUR 117, LA ESTRELLA",6.157771734807875,-75.64650827542633,9.0,,
"LT CR 68 D 19 35, BOGOTÁ, D.C.",4.6468300161169935,-74.11671999567967,9.0,,
"LT CR 7 155 C 20, BOGOTÁ, D.C.",4.731349984524471,-74.02365002502857,9.0,,
"LT CR 7 A 146 89, BOGOTÁ, D.C.",4.72234999980887,-74.02706003469744,9.0,,
"LT CR 7 ESTE 7 77, CAJICÁ",4.920323144906098,-74.01666486148142,9.0,,
"LT CR 72 C 22 A 27, BOGOTÁ, D.C.",4.658649778636511,-74.12057253251724,9.0,,
"LT CR 75 78 75, BARRANQUILLA",11.02128020965103,-74.81123552147497,9.0,,
"LT CR 77 28 13, MEDELLÍN",6.229660020316786,-75.59711002539709,9.0,,
"LT CR 78 11 C 58, BOGOTÁ, D.C.",4.647360003854786,-74.13523000391909,9.0,,
"LT CR 8 30 22, SOGAMOSO",5.711987413227525,-72.92646841865994,9.0,,
"LT CR 8 84 C 58, BOGOTÁ, D.C.",4.6453351516004115,-74.15024708333375,9.0,,
"LT CR 86 50, MEDELLÍN",6.279165326840012,-75.55815183503769,9.0,,
"LT CR 99 156 D 03, BOGOTÁ, D.C.",4.7561299916152535,-74.08573997862905,9.0,,
"LT CR 99 CLL 61, CALI",41.893104039120345,-121.38929751253742,9.0,,
"LT CRA 8 123 200, IBAGUÉ",4.453816189690737,-75.12901578707275,9.0,9.3859126,-75.2689089
"LT CS 14 MZ 8, LA MESA",16.89722000000006,-92.63610999999997,1.0,,
"LT CS 20 MZ 10, CARTAGENA DE INDIAS",10.425050000000056,-75.53836999999999,1.0,,
"LT CS 24 ET 1 3, CHÍA",34.99874818837212,136.87730321515227,9.0,,
"LT CS 252 TERRAZA 10, TOCANCIPÁ",4.96470000000005,-73.91221999999993,3.0,,
"LT CS 37 CLL 15 8, ANAPOIMA",4.560990002733185,-74.5279649992138,9.0,,
"LT DE TERRENO 6 CS 64, GUADALAJARA DE BUGA",40.41585000251226,-2.9238300318475012,9.0,,
"LT DE TERRENO CR 66 60A 37, BOGOTÁ, D.C.",4.591770006619285,-74.15686000797751,9.0,,
"LT DE TRR DENOM AGRP 1 AP 501 TO 11, TOCANCIPÁ",4.96470000000005,-73.91221999999993,3.0,,
"LT DG 3 SUR 7 96, CAJICÁ",4.913567279037081,-74.0309368039261,9.0,,
"LT DG 47 SUR 12 A 01, BOGOTÁ, D.C.",4.566150007101783,-74.11520999582261,9.0,,
"LT DG 54 17 100, BELLO",6.339200011612476,-75.55411999838152,9.0,,
"LT DG 54 19 20, BELLO",41.29304996244612,13.24762776971828,9.0,,
"LT E 18 PARCELACION COBOS ET 2, NILO",4.30678000000006,-74.61999999999995,1.0,,
"LT E1 MZ 4 ET 2, PEREIRA",4.793499314680351,-75.72851408844015,9.0,,
"LT EL EDEN C35 UND PRIVADA 35, CHÍA",18.08838499388117,-96.16076500907576,9.0,,
"LT EL EDEN CA 16 UN PRIVADA 16, CHÍA",-16.33107999634514,-71.55758491654566,9.0,,
"LT EL EDEN CA 20 UN PRIV 20, CHÍA",37.30480000000006,-121.95795999999996,7.0,,
"LT EL EDEN CA 52 UP 52, CHÍA",19.139720000000068,-89.67499999999995,1.0,,
"LT EL EDEN CS 37 UNIDAD PRIVADA 37, CHÍA",14.925912699865728,-92.2589745663946,9.0,,
"LT EL EDEN CS 46 UP 46, CHÍA",16.290790000000072,-91.63815999999997,7.0,,
"LT EL EDEN CS53 UN PRIVADA 53, CHÍA",,,,,
"LT EL RCDO VDA ALT AP301 BL11, LA CALERA",53.579165000000046,-2.4269928139999593,7.0,,
"LT EL RECDO VDA ALTAM AP404 B9, LA CALERA",-31.342119999999966,-64.33672999999993,7.0,,
"LT EL RECUERDO BL2 AP303, LA CALERA",-31.342119999999966,-64.33672999999993,7.0,,
"LT EL RECUERDO VEREDA ALTAMAR AP 202 BQ 3 ET 2, LA CALERA",4.730340000000069,-73.95652999999999,7.0,,
"LT EL RECUERDO VRDA ALTAMAR TO 12 AP 401, BOGOTÁ, D.C.",4.631710000000055,-74.08713999999998,7.0,,
"LT EL ROCIO AP 402 TR6, CAJICÁ",4.920590000000061,-74.02533999999997,4.0,,
"LT EL SHADAI AP 103, LA MESA",9.775030000000072,-84.17180999999994,1.0,,
"LT ENTRE LAS SESIONES 6 Y 7 CON VIA 1, LOS PATIOS",7.808920004316107,-72.51893001260186,9.0,,
"LT ESLDA VDA VNZO MZ4 AP403 IN 24, TOCANCIPÁ",4.96470000000005,-73.91221999999993,3.0,,
"LT ESMDA VDA VERGANZO MZ4AP503IN15, TOCANCIPÁ",,,,,
"LT ESMDA VDA VERGANZOMZ4 AP502 IN23, TOCANCIPÁ",4.96470000000005,-73.91221999999993,3.0,,
"LT ESMER VDA VERGANZO AP103 IN4, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMER VDA VERGANZO AP201 IN4, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMER VDA VERGANZO AP502 IN4, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMER VDA VERGANZO MZ 4 AP302 18, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMER VDA VERGANZO MZ 4 AP502T2, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMER VDA VERGANZO MZ4 AP101 I21, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMER VDA VERGANZO MZ4 AP103 I22, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMER VDA VERGANZO MZ4 AP403 16, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMERALDA VDA VER MZ 4 AP401 IN1, TOCANCIPÁ",19.77013000000005,-97.25030999999996,7.0,,
"LT ESMERALDA VDA VERGANZO AP101IN18, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMERALDA VDA VERGANZO AP103IN20, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
"LT ESMERALDA VDA VERGANZO AP303 IN2, TOCANCIPÁ",4.960110000000043,-73.93432999999999,7.0,,
