0,1,2,3,4,5
"CL 25B 70B 70, BOGOTÁ, D.C.",4.662982928907695,-74.11247625268534,9,,
"CL 25B 71 18, BOGOTÁ, D.C.",4.663376694595519,-74.11292336280738,9,4.6341066,-74.0912316
"CL 25B 71 80, BOGOTÁ, D.C.",4.663632050749614,-74.1132222119394,9,4.6341066,-74.0912316
"CL 25B 10 42, SINCELEJO",9.294419599818122,-75.40650613465638,9,9.2963535,-75.4027144
"CL 25B 101 05, BOGOTÁ, D.C.",4.68469999948735,-74.13257998141114,9,4.6341066,-74.0912316
"CL 25B 11 OE 28, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 12 OE 119, CANDELARIA",18.445296537661637,-66.23261278665629,9,,
"CL 25B 12 OE 125, CANDELARIA",18.445988518278117,-66.23283976223775,9,,
"CL 25B 12 OE 167, CANDELARIA",18.445502593363464,-66.2328547622218,9,,
"CL 25B 12 OE 35, CANDELARIA",18.445290492182515,-66.23274194647121,9,,
"CL 25B 12 OE 52, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 12 OE 58, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 12 OE 76, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 12 OE 88, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 12 OESTE 113, CANDELARIA",18.18882528293961,-91.04082680390415,9,,
"CL 25B 12 OESTE 22, CANDELARIA",18.186539992776957,-91.04804002263026,9,,
"CL 25B 12OE 137, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 12OE 53, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 13OE 23, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 13OE 65, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25B 14A 22, IPIALES",0.8260700017335196,-77.65171503073151,9,0.8265265,-77.651434
"CL 25B 17 60, SOLEDAD",10.914484993980494,-74.77261498327024,9,10.93125,-74.7701021
"CL 25B 17 86, SOLEDAD",10.914484993980494,-74.77261498327024,9,10.93125,-74.7701021
"CL 25B 19 185, JAMUNDÍ",3.271098364264991,-76.53399299172209,9,,
"CL 25B 20 50, RETIRO",4.142602776246906,-73.62576654251015,9,,
"CL 25B 23 78, SOLEDAD",10.921516949044468,-74.77140611063562,9,10.93125,-74.7701021
"CL 25B 27B 246, SINCELEJO",9.29565999624117,-75.40153499478546,9,9.317675,-75.3702835
"CL 25B 3 ES 36, PASTO",1.2106600083460393,-77.25901997520543,9,,
"CL 25B 32 A 48, BOGOTÁ, D.C.",4.628389996769087,-74.08487999536324,9,,
"CL 25B 32A 48, BOGOTÁ, D.C.",4.628389996769087,-74.08487999536324,9,,
"CL 25B 33 70, NEIVA",2.9474683421025336,-75.25161229235188,9,2.9468197,-75.2545349
"CL 25B 34 BIS 58, NEIVA",2.9474683421025336,-75.25161229235188,9,,
"CL 25B 40 51, BOGOTÁ, D.C.",4.633590003770578,-74.0900099715637,9,4.6341066,-74.0912316
"CL 25B 50 TO 4, BOGOTÁ, D.C.",4.62829765034658,-74.0848904086134,9,,
"CL 25B 52A 96, SINCELEJO",9.313267359001044,-75.37117193839889,9,,
"CL 25B 53 36, RIONEGRO",6.131200506376069,-75.37775190185546,9,6.1308101,-75.3776112
"CL 25B 55 46, SINCELEJO",9.315970363294824,-75.37148199364975,9,9.2963535,-75.4027144
"CL 25B 69B 71, BOGOTÁ, D.C.",4.659233885548889,-74.1089547530277,9,4.6341066,-74.0912316
"CL 25B 7 05, PITALITO",1.8638891572925311,-76.03948262305408,9,1.8630829,-76.0377544
"CL 25B 7 11, PITALITO",1.863906766326064,-76.0394791027234,9,1.8630829,-76.0377544
"CL 25B 70 50, BOGOTÁ, D.C.",4.662542765128648,-74.11197173186872,9,4.6341066,-74.0912316
"CL 25B 70 B 50, BOGOTÁ, D.C.",4.6628881933929085,-74.11236721732888,9,,
"CL 25B 70B 50, BOGOTÁ, D.C.",4.6628881933929085,-74.11236721732888,9,,
"CL 25B 70B 70, BOGOTÁ, D.C.",4.662982928907695,-74.11247625268534,9,,
"CL 25B 70B TO 4, BOGOTÁ, D.C.",4.662670301708899,-74.11211643600902,9,,
"CL 25B 71 18, BOGOTÁ, D.C.",4.663376694595519,-74.11292336280738,9,4.6341066,-74.0912316
"CL 25B 71 80, BOGOTÁ, D.C.",4.663632050749614,-74.1132222119394,9,4.6341066,-74.0912316
"CL 25B 71 801, BOGOTÁ, D.C.",4.663566462539548,-74.113233775509,9,4.6341066,-74.0912316
"CL 25B 72 29, BOGOTÁ, D.C.",4.664820011083421,-74.11421003477378,9,4.6341066,-74.0912316
"CL 25B 72 35, BOGOTÁ, D.C.",4.6648700091358535,-74.11425999091671,9,4.6341066,-74.0912316
"CL 25B 72 80, BOGOTÁ, D.C.",4.665289984394462,-74.1145999609095,9,4.6341066,-74.0912316
"CL 25B 78B 50, BOGOTÁ, D.C.",4.62829765034658,-74.0848904086134,9,4.6341066,-74.0912316
"CL 25B 83 15, BOGOTÁ, D.C.",4.671899995148138,-74.12078999640457,9,4.6341066,-74.0912316
"CL 25B 9 15, SINCELEJO",9.294024123767686,-75.40705037156216,9,9.2963535,-75.4027144
"CL 25B 9B 513, SINCELEJO",9.293279996744019,-75.40773999197769,9,9.2963535,-75.4027144
"CL 25B BIS A 101 26, BOGOTÁ, D.C.",4.68537000691768,-74.13240002194996,9,4.685179,-74.1322564
"CL 25B BIS A 101 08, BOGOTÁ, D.C.",4.6852700108128005,-74.1322799930965,9,4.685179,-74.1322564
"CL 25B N 70B 50, BOGOTÁ, D.C.",4.6628881933929085,-74.11236721732888,9,,
"CL 25B N 71 18, BOGOTÁ, D.C.",4.663376694595519,-74.11292336280738,9,,
"CL 25B N 9B 513, SINCELEJO",9.293279996744019,-75.40773999197769,9,,
"CL 25B NO 70B 50, BOGOTÁ, D.C.",4.6628881933929085,-74.11236721732888,9,,
"CL 25B NO 71 18, BOGOTÁ, D.C.",4.663376694595519,-74.11292336280738,9,,
"CL 25B No 70B 50, BOGOTÁ, D.C.",4.6628881933929085,-74.11236721732888,9,,
"CL 25B No 32A 48, BOGOTÁ, D.C.",4.628389996769087,-74.08487999536324,9,,
"CL 25B No 70B 50, BOGOTÁ, D.C.",4.6628881933929085,-74.11236721732888,9,,
"CL 25B SUR 25 58, NEIVA",2.9048399920132226,-75.27288996394392,9,2.9056351,-75.2754057
"CL 25BIS 39 A 46, NEIVA",2.940923161204676,-75.30516575602539,9,,
"CL 25BIS 39 A 61, NEIVA",2.940923161204676,-75.30516575602539,9,,
"CL 25BIS 39A 41, NEIVA",2.940923161204676,-75.30516575602539,9,,
"CL 25C 37 70, FUSAGASUGÁ",4.326760000000036,-74.40867999999995,1,,
"CL 25C 9 05, PITALITO",1.8642825639286857,-76.0413102683321,9,1.8631095,-76.0380788
"CL 25C 12 OE 161, CANDELARIA",18.44525542558181,-66.23275071312138,9,,
"CL 25C 12 OE 167, CANDELARIA",18.44525542558181,-66.23275071312138,9,,
"CL 25C 12 OE 17, CANDELARIA",18.44525542558181,-66.23275071312138,9,,
"CL 25C 12 OESTE 137, CANDELARIA",18.44525542558181,-66.23275071312138,9,,
"CL 25C 12E 12, SINCELEJO",9.295886040138372,-75.40241888929634,9,9.2958907,-75.4025559
"CL 25C 13 OE 59, CANDELARIA",16.917335798186073,-89.92157316615217,9,,
"CL 25C 13 OESTE 35, CANDELARIA",18.1830702975102,-91.04807564141224,9,,
"CL 25C 13OE 29, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25C 13OE 47, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25C 13OE 89, CANDELARIA",13.928650000000061,121.42489000000012,1,,
"CL 25C 14 87, YOPAL",5.343674043914591,-72.39809802174842,9,,
"CL 25C 33 51, BOGOTÁ, D.C.",4.629760018843115,-74.08477999925836,9,4.6681893,-74.1166908
"CL 25C 4 216, IPIALES",0.8292288970076886,-77.65139610672195,9,,
"CL 25C 50 36, NEIVA",2.9387330065738206,-75.29747495096196,9,2.9426532,-75.2858098
"CL 25C 52A 128, SINCELEJO",9.31238499438036,-75.37168003868855,9,,
"CL 25C 52A 59, SINCELEJO",9.31238499438036,-75.37168003868855,9,,
"CL 25C 53 102, SINCELEJO",9.31238499438036,-75.37168003868855,9,9.2958907,-75.4025559
"CL 25C 53 59, SINCELEJO",9.31238499438036,-75.37168003868855,9,9.2958907,-75.4025559
"CL 25C 53 73, SINCELEJO",9.31238499438036,-75.37168003868855,9,9.2958907,-75.4025559
"CL 25C 53 AP106, SINCELEJO",9.31238499438036,-75.37168003868855,9,,
"CL 25C 54 102, SINCELEJO",9.312508350360622,-75.37107838590774,9,9.2958907,-75.4025559
"CL 25C 54 40, SINCELEJO",9.312293144366421,-75.37178468522805,9,9.2958907,-75.4025559
"CL 25C 54 82, SINCELEJO",9.312448983189809,-75.37127322709954,9,9.2958907,-75.4025559
"CL 25C 7W 44, NEIVA",2.9387330065738206,-75.29747495096196,9,,
"CL 25C 9 05, PITALITO",1.8642825639286857,-76.0413102683321,9,1.8631095,-76.0380788
"CL 25C BIS 73C 06, BOGOTÁ, D.C.",4.667419993629409,-74.11537000635423,9,4.6824449,-74.1283777
"CL 25C BIS A 96 95, BOGOTÁ, D.C.",4.6825600157876295,-74.12801997462661,9,4.6825441,-74.127952
"CL 25C No 85C 20, BOGOTÁ, D.C.",4.674620006547599,-74.121619972457,9,,
"CL 25C No 9 05, PITALITO",1.8642825639286857,-76.0413102683321,9,,
"CL 25C SUR 25B 80, ENVIGADO",6.163950000000057,-75.57325999999995,4,,
"CL 25C SUR 45 27, ENVIGADO",6.163780124601643,-75.59339616930525,9,6.172379,-75.565882
"CL 25C SUR 45 57, ENVIGADO",6.163933837439279,-75.59356313305808,9,6.172379,-75.565882
"CL 25C4 216, IPIALES",0.8292288970076886,-77.65139610672195,9,,
"CL 25D 74B 12, BOGOTÁ, D.C.",4.668669986849963,-74.11635001847351,9,4.6820074,-74.1264853
"CL 25D 12 57, SINCELEJO",9.295411404066726,-75.40297982057295,9,9.292571,-75.4089365
"CL 25D 2C 03, CARTAGO",42.61460999614309,-5.599499990045786,9,4.7539677,-75.9300048
"CL 25D 2C 1, CARTAGO",42.614750015835625,-5.599439975619049,9,4.7539677,-75.9300048
"CL 25D 2C 2, CARTAGO",4.751330000000053,-75.91324999999995,1,4.7539677,-75.9300048
"CL 25D 74 22, BOGOTÁ, D.C.",4.668079984685448,-74.11582003073572,9,4.6820074,-74.1264853
"CL 25D 74 44, BOGOTÁ, D.C.",4.668250011591354,-74.11596998298353,9,4.6820074,-74.1264853
"CL 25D 80C 38, BOGOTÁ, D.C.",4.670509982235032,-74.11799002164881,9,,
"CL 25E 19 70, VILLAVICENCIO",4.1428607952429495,-73.62107982551339,9,4.143995,-73.626155
"CL 25F 73B 61, BOGOTÁ, D.C.",4.66733001389882,-74.1145400303018,9,,
"CL 25F 80C 22, BOGOTÁ, D.C.",4.670760014406753,-74.11750001558917,9,4.6689197,-74.1158842
"CL 25G 74B 50, BOGOTÁ, D.C.",4.66945998122425,-74.11553001688586,9,4.6841786,-74.1271128
"CL 25G 8 16, SOACHA",4.577089484243408,-74.20444250059992,9,4.5790247,-74.2060334
"CL 25G 81B 71, BOGOTÁ, D.C.",4.672509988151731,-74.11849000217323,9,,
"CL 25G 85H 51, BOGOTÁ, D.C.",4.6764299947192995,-74.12085998529608,9,,
"CL 25H 4W 04, NEIVA",2.939912099718943,-75.30103836456843,9,,
"CL 25H 101B 85, FUNZA",4.709017546625815,-74.19694671132972,9,,
"CL 25H 4W 22, NEIVA",2.939912099718943,-75.30103836456843,9,2.9398824,-75.3011413
"CL 25N 11 15, ARMENIA",4.529221136913686,-75.67422182345807,9,,
"CL 25N 13 41, ARMENIA",4.530419947715239,-75.67519148585677,9,,
"CL 25N 1341 AP 1002, ARMENIA",9.787480000000073,-82.99636999999996,7,,
"CL 25N 19 90, ARMENIA",4.540177393883139,-75.67845872130529,9,,
"CL 25N 2 40, POPAYÁN",2.4513773756457167,-76.58916196329777,9,2.4533993,-76.5899141
"CL 25N 35 CASA2, ARMENIA",4.526779998339144,-75.68727000881324,9,,
"CL 25N 4A 64, SOACHA",4.578695310325774,-74.20734575656738,9,,
"CL 25NTE 5BN 55, CALI",3.4675877039646124,-76.52736206519546,9,,
"CL 25S 20 17, ENVIGADO",6.173140112494301,-75.56260585362183,9,,
"CL 25SUR 20 110, ENVIGADO",6.173187048548706,-75.56319768277721,9,,
"CL 25SUR 3 215, PITALITO",1.8438806671159926,-76.07001547269425,9,,
"CL 25SUR 41 35, ENVIGADO",6.179182685261332,-75.57775913359092,9,,
"CL 26 13 65, FUSAGASUGÁ",4.326785793733594,-74.37202215176667,9,4.3243714,-74.3666727
"CL 26 13 97, BOGOTÁ, D.C.",4.614125846066671,-74.07183620073137,9,,
"CL 26 18A 04, CARTAGENA DE INDIAS",10.415832589032844,-75.5395191852553,9,10.4117629,-75.5364817
"CL 26 2 98, IBAGUÉ",4.435154234721413,-75.22889411609837,9,4.4425557,-75.2244268
"CL 26 22 30, COROZAL",9.312596394176063,-75.29301727838832,9,9.3124702,-75.294966
"CL 26 33 43, MONTERÍA",8.763322936055339,-75.89923522448615,9,8.7408889,-75.8697178
"CL 26 5 65, FUSAGASUGÁ",4.326785793733594,-74.37202215176667,9,4.3243714,-74.3666727
"CL 26 58D 64, BELLO",6.315387281538512,-75.56743748409313,9,,
"CL 26 58DD 135, BELLO",6.314800033711445,-75.56879109466217,9,,
"CL 26 69 44, BELLO",6.3143353002542755,-75.5762751124239,9,6.3153463,-75.5608283
"CL 26 73 71, MEDELLÍN",6.227519994707549,-75.59435003231948,9,6.2280578,-75.5870286
"CL 26 14 15, VILLAVICENCIO",4.141519984296295,-73.61578996927281,9,4.1396002,-73.6351843
"CL 26 71 8, CARTAGENA DE INDIAS",10.393292531415891,-75.49992139194572,9,10.4117629,-75.5364817
"CL 26 SUR 22 31, ENVIGADO",6.1707386353340326,-75.56420644751599,9,6.180985,-75.5843108
"CL 26 1 04, PASTO",1.2166125215375587,-77.26583427256945,9,1.217353,-77.2664352
"CL 26 1 48, SANTA MARTA",11.2376641840748,-74.21772106293052,9,11.2336069,-74.1697849
"CL 26 1 71, MEDELLÍN",6.260033664905628,-75.6816333709495,9,6.2280578,-75.5870286
"CL 26 1 A 25, SAN GIL",41.67355998031496,-3.693029994002103,9,6.5541978,-73.1463633
"CL 26 10 19, FLORIDABLANCA",7.073356465766785,-73.10209849602617,9,7.0732341,-73.1005699
"CL 26 10 27, SAN GIL",14.6001230544281,-90.5567694289614,9,6.5541978,-73.1463633
"CL 26 10 28, MONTERÍA",8.751355273429839,-75.88268019617576,9,8.7408889,-75.8697178
"CL 26 10 28, SAN GIL",14.60012752221119,-90.55677653504583,9,6.5541978,-73.1463633
"CL 26 11 22, SAN LUIS DE GACENO",4.819500000000062,-73.16885999999994,1,,
"CL 26 11 44, CIÉNAGA",11.001886367108366,-74.24998937626161,9,11.0036311,-74.2357064
"CL 26 11 53, SAN JOSÉ DE CÚCUTA",7.8813639620130465,-72.47892513388133,9,7.8724986,-72.5175962
"CL 26 11 A 24, TULUÁ",4.089661511687903,-76.20903162641784,9,4.0920449,-76.2104869
"CL 26 12 78, ZIPAQUIRÁ",5.036260462752254,-73.9944372700488,9,5.0320332,-73.985025
"CL 26 12 A 19, ARAUQUITA",7.028980000000047,-71.42591999999996,1,,
"CL 26 13 30, IPIALES",0.8293648167015932,-77.6527036645686,9,0.8269272,-77.6522738
"CL 26 13 55, SARAVENA",6.956785699611421,-71.87396480198721,9,6.9493718,-71.8849453
"CL 26 13 D 09, LA CEJA",6.033147456040453,-75.42249866189749,9,,
"CL 26 14 78, YOPAL",5.346759212114411,-72.39251974701637,9,5.3345921,-72.3922312
"CL 26 14 95, YOPAL",5.346809084452781,-72.39266710386856,9,5.3345921,-72.3922312
"CL 26 15 58, LA CEJA",6.034878316881147,-75.42610265683281,9,6.0350255,-75.4268679
"CL 26 15 78, CHARALÁ",6.289417221357312,-73.14744687447345,9,6.2893476,-73.146905
"CL 26 15 A 04, PAIPA",5.77915309728675,-73.11674272989912,9,5.7769627,-73.1167185
"CL 26 15 A 69, MONTERÍA",8.747769401489748,-75.87802916007578,9,8.7408889,-75.8697178
"CL 26 15A 05, MONTERÍA",8.763586395708922,-75.89960115315279,9,8.7408889,-75.8697178
"CL 26 15A 21, MONTERÍA",8.763620878837605,-75.89963802353667,9,8.7408889,-75.8697178
"CL 26 16 16, SOLEDAD",10.942855343685492,-74.77419352628901,9,10.9379199,-74.7715581
"CL 26 16 17, SOLEDAD",10.942855343685492,-74.77419352628901,9,10.9379199,-74.7715581
"CL 26 16 24, MONTENEGRO",4.5659548322266,-75.75676136919854,9,4.5629293,-75.7554858
"CL 26 16 41, YOPAL",5.332349930318139,-72.39646338383687,9,5.3345921,-72.3922312
"CL 26 16 69, LA CEJA",6.034991601195855,-75.42701269382793,9,6.0350255,-75.4268679
"CL 26 16 A 63, SINCELEJO",9.298547213122962,-75.39600740385708,9,9.2913598,-75.4105173
"CL 26 17 10, SOLEDAD",10.922012486027961,-74.76275557841052,9,10.9379199,-74.7715581
"CL 26 17 66, ZIPAQUIRÁ",5.033641895039445,-73.99206683871343,9,5.0320332,-73.985025
"CL 26 17 69, LA UNIÓN",42.38269631669343,-3.737390174712377,9,10.0767508,-69.3474897
"CL 26 17 A 65, ACACÍAS",3.998130012302724,-73.759529969543,9,3.9984569,-73.7605838
"CL 26 17 D 23, PIEDECUESTA",6.98905000000002,-73.04360999999994,1,,
"CL 26 17 D 23, SOLEDAD",10.922106293271806,-74.76284784860962,9,10.9379199,-74.7715581
"CL 26 17B 75, TÚQUERRES",1.0804978313510905,-77.61748581275484,9,,
"CL 26 17D 23, SOLEDAD",10.922106293271806,-74.76284784860962,9,10.9379199,-74.7715581
"CL 26 18 10, ARMENIA",4.618170677496268,-74.07448692281046,9,,
"CL 26 18 100, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 107, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 112, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 113, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 118, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 22, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 30, SARAVENA",6.953490005588779,-71.87901994603662,9,6.9493718,-71.8849453
"CL 26 18 34, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 52, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 53, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 58, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 65, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 70, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 85, MONTENEGRO",4.5659548322266,-75.75676136919854,9,4.5629293,-75.7554858
"CL 26 18 88, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 18 95, GUADALAJARA DE BUGA",3.9126441174944677,-76.29126084950256,9,3.913333,-76.2893039
"CL 26 19B 15, SANTA MARTA",19.51702513966446,-99.15278249990503,9,11.2336069,-74.1697849
"CL 26 19B 95, BOGOTÁ, D.C.",4.621030015228797,-74.07702003329854,9,,
"CL 26 1C 11, FLORENCIA",1.6243268712175138,-75.61393048256514,9,1.6215335,-75.6309174
"CL 26 2 114, IBAGUÉ",4.435231151775174,-75.22883817553492,9,4.4425557,-75.2244268
"CL 26 2 40, SANTA MARTA",11.237080006086481,-74.21511740545792,9,11.2336069,-74.1697849
"CL 26 2 43, PASTO",1.2133544538082968,-77.26434001584542,9,1.217353,-77.2664352
"CL 26 2 55, VALLEDUPAR",10.464157777733966,-73.22972990232556,9,10.4623824,-73.2320282
"CL 26 2 C 60, FUNZA",40.8047996840093,-4.8813695597262,9,4.7123121,-74.1972454
"CL 26 20 15, LA CEJA",6.0357538637810615,-75.42990155709465,9,6.0350255,-75.4268679
"CL 26 20 31, TÚQUERRES",1.0804978313510905,-77.61748581275484,9,1.0818635,-77.6166439
"CL 26 20 33, MANIZALES",5.068977209320375,-75.51503450924396,9,5.0778613,-75.5150474
"CL 26 20 92, CARTAGENA DE INDIAS",10.414654258206223,-75.53827513785892,9,10.4117629,-75.5364817
"CL 26 20 B 20, SAN ROQUE",42.20368009062846,-3.9383433783244346,9,,
"CL 26 21 10, YOPAL",5.3341577523626,-72.3928731317841,9,5.3345921,-72.3922312
"CL 26 21 42, LA CEJA",6.0362296512390445,-75.43108207600976,9,6.0350255,-75.4268679
"CL 26 21 B 15, PASTO",1.2169100163583266,-77.27684995964023,9,1.217353,-77.2664352
"CL 26 22 08, ARMENIA",4.534614931514594,-75.68016884576532,9,4.5590263,-75.6478069
"CL 26 22 39, GIRÓN",7.064538495551705,-73.16891876985578,9,7.0644118,-73.16897
"CL 26 22 39, SAN JOSÉ DE CÚCUTA",7.871931782764652,-72.52133076502103,9,7.8724986,-72.5175962
"CL 26 22A 142, ZIPAQUIRÁ",5.036260462752254,-73.9944372700488,9,,
"CL 26 23 31, ZIPAQUIRÁ",5.036260462752254,-73.9944372700488,9,5.0320332,-73.985025
"CL 26 23 48, PASTO",1.2165050897019347,-77.27165318272053,9,1.217353,-77.2664352
"CL 26 24 17, MALAMBO",10.869995563150765,-74.7833086904013,9,10.8643915,-74.7861614
"CL 26 25 17, MALAMBO",10.870570865115825,-74.78317285718401,9,10.8643915,-74.7861614
"CL 26 25 29, DUITAMA",5.823896568648943,-73.02215389001017,9,5.8321859,-73.0260376
"CL 26 25B 24, SOACHA",4.579727901129861,-74.20544981759203,9,4.5844836,-74.2091293
"CL 26 26 45, VALLEDUPAR",10.453563842284064,-73.2581142395995,9,10.4623824,-73.2320282
"CL 26 26 89, SOLEDAD",10.924226500123758,-74.77202738543764,9,10.9379199,-74.7715581
"CL 26 27 52, CAUCASIA",7.991154704051686,-75.19505055621211,9,,
"CL 26 27 CRA 3, IBAGUÉ",5.065420759633427,-75.51420622604972,9,,
"CL 26 28 83, YOPAL",5.3308132383730635,-72.40232651239252,9,5.3345921,-72.3922312
"CL 26 29 15, FLORENCIA",1.6243268712175138,-75.61393048256514,9,1.6215335,-75.6309174
"CL 26 29 35, FLORENCIA",1.6243268712175138,-75.61393048256514,9,1.6215335,-75.6309174
"CL 26 29 65, SANTA MARTA",11.231363505484635,-74.17861428080091,9,11.2336069,-74.1697849
"CL 26 29 A 57, DOSQUEBRADAS",4.824345030943782,-75.66466130779038,9,,
"CL 26 29 A 57, PASTO",1.2166477427000362,-77.26584804527621,9,1.217353,-77.2664352
"CL 26 29 A 57, QUIMBAYA",4.560694657159748,-75.64978824396383,9,4.5591383,-75.6478713
"CL 26 29 A 57, TOCANCIPÁ",4.96470000000005,-73.91221999999993,3,,
"CL 26 29A 57, DOSQUEBRADAS",4.824345030943782,-75.66466130779038,9,,
"CL 26 2C 60, FUNZA",4.715000000000032,-74.20651999999995,3,4.7123121,-74.1972454
"CL 26 2S 71, IBAGUÉ",4.441276129769748,-75.22616614388215,9,,
"CL 26 3 13, TARQUI",2.113510000000076,-75.82494999999994,1,,
"CL 26 3 13, VILLA DEL ROSARIO",7.814881993717497,-72.47727815724102,9,7.81497,-72.4762581
"CL 26 3 73, VILLA DEL ROSARIO",7.814881993717497,-72.47727815724102,9,7.81497,-72.4762581
"CL 26 3 E 42, PASTO",1.2108999822339541,-77.2588000340661,9,1.217353,-77.2664352
"CL 26 30B 27, FLORENCIA",19.038713070383718,-98.23542293571742,9,1.6215335,-75.6309174
"CL 26 32 27, URRAO",6.31341978500396,-76.13547339455629,9,6.3136584,-76.1345626
"CL 26 32BIS 14, NEIVA",2.922100213879663,-75.2651294532916,9,,
"CL 26 33 39, CALI",3.4235500048024363,-76.51992998855185,9,3.4472666,-76.5179795
"CL 26 33 43, FUSAGASUGÁ",4.326785793733594,-74.37202215176667,9,4.3243714,-74.3666727
"CL 26 33 57, NEIVA",2.9460927056312323,-75.28819252042038,9,2.9473401,-75.2557279
"CL 26 33 ESQU TO 7, BOGOTÁ, D.C.",4.63007999799683,-74.08327997386608,9,,
"CL 26 34 65, FLORENCIA",1.6243268712175138,-75.61393048256514,9,1.6215335,-75.6309174
"CL 26 34 69, MARINILLA",6.173840000000041,-75.33450999999997,2,,
"CL 26 34 B 22, NEIVA",2.9468427092633727,-75.2881765277108,9,2.9473401,-75.2557279
"CL 26 34BIS 42, NEIVA",2.9477520288048655,-75.25173571011584,9,,
"CL 26 36 51, CALI",3.4206577543801555,-76.52012841780432,9,3.4472666,-76.5179795
"CL 26 36 E 118, MARINILLA",6.173840000000041,-75.33450999999997,2,,
