0,1,2,3,4,5,6
"CRA2 10 04, SAN ANDRÉS, ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",12.577163143147834,-81.70208977029925,9.0,,,112040
"CRA20 20 87, CARTAGENA DE INDIAS, BOLÍVAR",10.408899677899727,-75.52243152075013,9.0,,,112041
"CRA20 29, CARTAGENA DE INDIAS, BOLÍVAR",10.408899677899727,-75.52243152075013,9.0,,,112042
"CRA21 35 68, DOSQUEBRADAS, RISARALDA",4.832300353321538,-75.67064781897369,9.0,,,112043
"CRA22C 33 133, SINCELEJO, SUCRE",9.299440000000061,-75.39464999999996,1.0,,,112044
"CRA22D 33 138, SINCELEJO, SUCRE",9.299440000000061,-75.39464999999996,1.0,,,112045
"CRA23 27 06, SANTA ROSA DE CABAL, RISARALDA",4.878765615716018,-75.63029303354485,9.0,,,112046
"CRA23 8A SUR 35, JAMUNDÍ, VALLE DEL CAUCA",3.2557147712240004,-76.55707670601068,9.0,,,112047
"CRA24G 14A 72, SANTANDER DE QUILICHAO, CAUCA",3.011120000000062,-76.48438999999996,1.0,,,112048
"CRA25 21 38, MANIZALES, CALDAS",5.065764698958907,-75.51783340490665,9.0,,,112049
"CRA25 9B SUR 197, MEDELLÍN, ANTIOQUIA",6.187651923671962,-75.56148754069201,9.0,,,112050
"CRA26 3A 252, PUERTO COLOMBIA, ATLÁNTICO",10.994360000000029,-74.94421999999997,3.0,,,112051
"CRA3 1 02, SAN JOSÉ DE CÚCUTA, NORTE DE SANTANDER",7.8465454042661955,-72.51826332439147,9.0,,,112052
"CRA30 29 71, NEIVA, HUILA",2.8975221642622153,-75.2666334113221,9.0,,,112053
"CRA30N 23 70, RIONEGRO, ANTIOQUIA",6.482458408789081,-75.39288762781322,9.0,,,112054
"CRA31 14 18, ZIPAQUIRÁ, CUNDINAMARCA",5.025760000000048,-74.00289999999995,1.0,,,112055
"CRA31A 14 155, CANDELARIA, VALLE DEL CAUCA",3.407380000000046,-76.34880999999996,1.0,,,112056
"CRA32 95 48, CARTAGENA DE INDIAS, BOLÍVAR",10.381779151233925,-75.46336474029621,9.0,,,112057
"CRA35A 33 02, PEREIRA, RISARALDA",4.793957438165227,-75.71110391706966,9.0,,,112058
"CRA36 28B19, DOSQUEBRADAS, RISARALDA",4.839160000000049,-75.66726999999997,1.0,,,112059
"CRA37 16 18, CANDELARIA, VALLE DEL CAUCA",3.407380000000046,-76.34880999999996,1.0,,,112060
"CRA37 16 78, CANDELARIA, VALLE DEL CAUCA",3.407380000000046,-76.34880999999996,1.0,,,112061
"CRA37 27 18, COROZAL, SUCRE",9.321953380278421,-75.29196959119409,9.0,,,112062
"CRA37 NUM 37 84, YOPAL, CASANARE",5.335280000000068,-72.39371999999997,1.0,,,112063
"CRA39 1A BIS 31, POPAYÁN, CAUCA",2.455043113924434,-76.63147197700779,9.0,,,112064
"CRA39 E 48F SUR 50, ENVIGADO, ANTIOQUIA",6.154614997743195,-75.59795230362164,9.0,,,112065
"CRA3A 12 40, VILLAMARÍA, CALDAS",5.044650000000047,-75.51498999999995,1.0,,,112066
"CRA4 122 76, SANTA MARTA, MAGDALENA",11.143172685322359,-74.22373608157709,9.0,,,112067
"CRA4 16 46, SAN JOSÉ DE CÚCUTA, NORTE DE SANTANDER",7.825830510558851,-72.5220395138499,9.0,,,112068
"CRA4 9A 10, VILLA DEL ROSARIO, NORTE DE SANTANDER",7.855874156299211,-72.47484835074495,9.0,,,112069
"CRA4 ESTE 36 88, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.553329499265872,-74.091820614656,9.0,,,112070
"CRA4 ESTE 36 88, SOACHA, CUNDINAMARCA",4.584314641955067,-74.19437077901885,9.0,,,112071
"CRA41 SUR 21A 23, JAMUNDÍ, VALLE DEL CAUCA",3.24220998130842,-76.51491999929534,9.0,,,112072
"CRA42C 83 41, BARRANQUILLA, ATLÁNTICO",10.993433768170943,-74.82334686970745,9.0,,,112073
"CRA45 80 63, MEDELLÍN, ANTIOQUIA",6.273420008958041,-75.55408999116815,9.0,,,112074
"CRA45A 18 47, MONTERÍA, CÓRDOBA",8.754060000000038,-75.87680999999998,1.0,,,112075
"CRA48A 3 44, POPAYÁN, CAUCA",2.457790012684555,-76.63645000971688,9.0,,,112076
"CRA4W 17 56, PIEDECUESTA, SANTANDER",6.98905000000002,-73.04360999999994,1.0,,,112077
"CRA5 48 P 84, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.552657643186268,-74.10812645711827,9.0,,,112078
"CRA5 5 58, TUNJA, BOYACÁ",5.518040524735965,-73.36375254294678,9.0,,,112079
"CRA50A 174B 03, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.756229987720133,-74.0495100403435,9.0,,,112080
"CRA52 106 213, BARRANQUILLA, ATLÁNTICO",11.017178830316508,-74.83729851149658,9.0,,,112081
"CRA53A45 84, BELLO, ANTIOQUIA",6.340340000000026,-75.55915999999996,2.0,,,112082
"CRA53A4584 , BELLO, ANTIOQUIA",6.340340000000026,-75.55915999999996,2.0,,,112083
"CRA55 22 50, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.6385999930271,-74.10214998484689,9.0,,,112084
"CRA57 134 20, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.723840008826855,-74.06417996346214,9.0,,,112085
"CRA59 27 71, BELLO, ANTIOQUIA",6.324894209298245,-75.5706019773546,9.0,,,112086
"CRA59 94 55, BARRANQUILLA, ATLÁNTICO",11.016326701684674,-74.82050908692126,9.0,,,112087
"CRA5A 2E 13, ESPINAL, TOLIMA",4.154455155536863,-74.87402907745688,9.0,,,112088
"CRA6 14 25, VILLA DEL ROSARIO, NORTE DE SANTANDER",7.824740934459858,-72.47131082920644,9.0,,,112089
"CRA6 20 35, PIEDECUESTA, SANTANDER",6.99246407281231,-73.04169681138643,9.0,,,112090
"CRA6 21 16, VILLA DEL ROSARIO, NORTE DE SANTANDER",7.827700747443616,-72.47086238684724,9.0,,,112091
"CRA6 31N 53, ARMENIA, QUINDÍO",4.53343927213982,-75.66590926842714,9.0,,,112092
"CRA6 6 27, SAN VICENTE DEL CAGUÁN, CAQUETÁ",2.1124433320849842,-74.76982297500007,9.0,,,112093
"CRA64C 97A 150, MEDELLÍN, ANTIOQUIA",6.292141941463928,-75.5682652836882,9.0,,,112094
"CRA66 19 72, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.641060921287623,-74.11251345258495,9.0,,,112095
"CRA68 78 37, BARRANQUILLA, ATLÁNTICO",11.01314062515793,-74.80396664695995,9.0,,,112096
"CRA69 31 204, CARTAGENA DE INDIAS, BOLÍVAR",10.394750000161473,-75.48647498036105,9.0,,,112097
"CRA69 43 50, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.657497287962554,-74.1071931491292,9.0,,,112098
"CRA6E 36 61, SOACHA, CUNDINAMARCA",4.583708158957614,-74.19580101036748,9.0,,,112099
"CRA7 116A 40, SANTA MARTA, MAGDALENA",11.231322312308375,-74.20691013977364,9.0,,,112100
"CRA7 30 70, ZIPAQUIRÁ, CUNDINAMARCA",5.0394004837434245,-73.99383483669531,9.0,,,112101
"CRA7 7 29, PAMPLONA, NORTE DE SANTANDER",7.373537989480318,-72.64812942685188,9.0,,,112102
"CRA7 9 03, OIBA, SANTANDER",6.263520592448177,-73.29931465492203,9.0,,,112103
"CRA7 CLL64 MZ Q LO2, IBAGUÉ, TOLIMA",4.4350200000000655,-75.21947999999998,1.0,,,112104
"CRA71 93 37, BARRANQUILLA, ATLÁNTICO",11.02024998563354,-74.81683002543488,9.0,,,112105
"CRA72 BIS 24 D 50, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.664280006971339,-74.11448999033985,9.0,,,112106
"CRA72 M 42 B21, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.606629989392417,-74.15179499152666,9.0,,,112107
"CRA72B 96 35, MEDELLÍN, ANTIOQUIA",6.292679987984101,-75.57558001744356,9.0,,,112108
"CRA78 A 52SUR 76, MEDELLÍN, ANTIOQUIA",6.208021049822879,-75.60021523090784,9.0,,,112109
"CRA79 B 58P 27, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.607396639875474,-74.18015355305393,9.0,,,112110
"CRA7E 27A 15, SINCELEJO, SUCRE",9.299440000000061,-75.39464999999996,1.0,,,112111
"CRA7N 131 34, BARRANQUILLA, ATLÁNTICO",10.950646213460939,-74.85631299339937,9.0,,,112112
"CRA7N 131 35, BARRANQUILLA, ATLÁNTICO",10.950553235453519,-74.85638343336059,9.0,,,112113
"CRA8 30 22, SOGAMOSO, BOYACÁ",5.711987413227525,-72.92646841865994,9.0,,,112114
"CRA8 42 62, MANIZALES, CALDAS",5.061843286616608,-75.4694455080305,9.0,,,112115
"CRA80 15 164, CARTAGENA DE INDIAS, BOLÍVAR",10.406366309186465,-75.47260383463774,9.0,,,112116
"CRA81J 57D 02, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.615960011545553,-74.1821600283413,9.0,,,112117
"CRA82 9B SUR 28, MEDELLÍN, ANTIOQUIA",6.232875471691678,-75.6034797721535,9.0,,,112118
"CRA84B 134 56, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.614960000000053,-74.06940999999995,1.0,,,112119
"CRA84C 6C SUR 63, MEDELLÍN, ANTIOQUIA",6.20520188536935,-75.6077580053885,9.0,,,112120
"CRA85D 55 100, CALI, VALLE DEL CAUCA",3.4340200000000323,-76.52644999999995,1.0,,,112121
"CRA8ANORTE14OCCI40, MANIZALES, CALDAS",,,,,,112122
"CRA9 12A 108, GRANADA, META",3.549371692475738,-73.70670872148939,9.0,,,112123
"CRA9 25 41, VILLA DEL ROSARIO, NORTE DE SANTANDER",7.812498251363422,-72.47434297100781,9.0,,,112124
"CRA9 ESTE 36 75, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.551790004853061,-74.0881099617519,9.0,,,112125
"CRA9 ESTE 36 75, SOACHA, CUNDINAMARCA",4.580653268806474,-74.194181703681,9.0,,,112126
"CRA97 A 56 H 07, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.636610003484691,-74.19307997179827,9.0,,,112127
"CRA98 A 45 112, CALI, VALLE DEL CAUCA",3.3699499971093445,-76.5177999793169,9.0,,,112128
"CRA98B 45 200, CALI, VALLE DEL CAUCA",3.369659983259467,-76.51697997772925,8.0,,,112129
"CRA9A 22B 17, CANDELARIA, VALLE DEL CAUCA",3.407380000000046,-76.34880999999996,1.0,,,112130
"CRA9E 27D 49, SINCELEJO, SUCRE",9.29049016264307,-75.40459970127745,9.0,,,112131
"CRAA 6B 6A 46, TULUÁ, VALLE DEL CAUCA",4.085990000000038,-76.19633999999996,1.0,,,112132
"CRAPOBELLO T A 34N 13, POPAYÁN, CAUCA",2.5078400000000443,-76.73676999999998,7.0,,,112133
"CRARRERA 38 48 140, BUCARAMANGA, SANTANDER",7.117014233311347,-73.10830921072508,9.0,,,112134
"CRAS 32 34 CALLE 103, BARRANQUILLA, ATLÁNTICO",10.971988378845396,-74.78135466145243,9.0,,,112135
"CRAS 32 Y 34 CALLE 103, BARRANQUILLA, ATLÁNTICO",10.954431894597876,-74.83308766971011,9.0,,,112136
"CRAS 32 Y 34 CALLES 103, BARRANQUILLA, ATLÁNTICO",10.982680000000073,-74.83018999999996,1.0,,,112137
"CRC 145 144C 72, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.754330019817843,-74.1156600202041,9.0,,,112138
"CRC 9 ESTE 36 40, SOACHA, CUNDINAMARCA",4.552592898459263,-74.23809230008882,9.0,,,112139
"CRCR 3 SUR 8 03, FACATATIVÁ, CUNDINAMARCA",4.8093900000000644,-74.35443999999995,2.0,,,112140
"CRESPO , CARTAGENA DE INDIAS, BOLÍVAR",10.444890000000044,-75.51673999999997,7.0,,,112141
"CRESPO CL 70 6 URB LA COLINA , CARTAGENA DE INDIAS, BOLÍVAR",10.44788998805354,-75.51738002128778,9.0,,,112142
"CRESPO CL 70 NR 3 71, CARTAGENA DE INDIAS, BOLÍVAR",10.44516999760883,-75.51782996185023,9.0,,,112143
"CRESPO CL 71 NR 9 33, CARTAGENA DE INDIAS, BOLÍVAR",10.450370004610335,-75.51529996819575,9.0,,,112144
"CRESPO ED ENTRE PALMAS , CARTAGENA DE INDIAS, BOLÍVAR",10.444890000000044,-75.51673999999997,7.0,,,112145
"CRESPO EDF MARE CLUB GJ 23, CARTAGENA DE INDIAS, BOLÍVAR",10.444890000000044,-75.51673999999997,7.0,,,112146
"CRESPO LT B 81 CL 67, CARTAGENA DE INDIAS, BOLÍVAR",10.445543489200942,-75.51956656250135,9.0,,,112147
"CRETERA CALI JAMD COND LA HERRERIA 3 , CALI, VALLE DEL CAUCA",3.4340200000000323,-76.52644999999995,1.0,,,112148
"CRISLY , VILLETA, CUNDINAMARCA",5.008170000000064,-74.47117999999995,2.0,,,112149
"CRKR 41AA 18 SUR 07, MEDELLÍN, ANTIOQUIA",6.184730001811275,-75.57693000676899,9.0,,,112150
"CRL 83 SUR 94 89, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.614960000000053,-74.06940999999995,1.0,,,112151
"CRN 114 H 152 91, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.757634984781902,-74.10270143480513,9.0,,,112152
"CRO 72 BIS B 147 60, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.614960000000053,-74.06940999999995,1.0,,,112153
"CRR 1 15 84, MANIZALES, CALDAS",5.087644991040065,-75.52656499460645,9.0,,,112154
"CRR 10E 77A 53, SOLEDAD, ATLÁNTICO",10.906700000000058,-74.79406999999998,4.0,,,112155
"CRR 10G 12 69, BARRANQUILLA, ATLÁNTICO",10.959598369327685,-74.84116118528387,9.0,,,112156
"CRR 11 A 9 74, CAMPAMENTO, ANTIOQUIA",6.978887271000898,-75.29631340412246,9.0,,,112157
"CRR 116 77 65, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.7204407897692535,-74.12653637486906,9.0,,,112158
"CRR 12B 140 61, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.7215199818469245,-74.03829002475287,9.0,,,112159
"CRR 14 C 17 TR 8, TOCANCIPÁ, CUNDINAMARCA",4.965984998255031,-73.90997498943935,9.0,,,112160
"CRR 14 C CALLE 17 A ESQUINA NORTE , TOCANCIPÁ, CUNDINAMARCA",4.965317902162555,-73.90539929424811,9.0,,,112161
"CRR 15 9A 31, MEDELLÍN, ANTIOQUIA",6.205834868751787,-75.54906240939057,9.0,,,112162
"CRR 17 25 28, CARTAGENA DE INDIAS, BOLÍVAR",10.416102170309816,-75.54231933829432,9.0,,,112163
"CRR 18 1 57, MANIZALES, CALDAS",5.067032283040344,-75.53464790474325,9.0,,,112164
"CRR 18 23 85, PASTO, NARIÑO",1.2111099908180165,-77.27124003566394,9.0,,,112165
"CRR 18 3 41, MANIZALES, CALDAS",5.069010008624289,-75.53177996330511,9.0,,,112166
"CRR 19 36 38, ARMENIA, QUINDÍO",4.5264774680843844,-75.68277792473624,9.0,,,112167
"CRR 19 4 A 03, SOACHA, CUNDINAMARCA",4.581693459224596,-74.21378723759743,9.0,,,112168
"CRR 19 4A 41, SOACHA, CUNDINAMARCA",4.6305433223134065,-74.46129549137285,9.0,,,112169
"CRR 19 51 78, MANIZALES, CALDAS",5.067320007396546,-75.49555999948437,9.0,,,112170
"CRR 19A 14 38, BARRANQUILLA, ATLÁNTICO",11.032798915611076,-74.86916963033039,9.0,,,112171
"CRR 2 18 73, MORALES, BOLÍVAR",8.278071263693418,-73.86907255582544,9.0,,,112172
"CRR 21 36 19, SOACHA, CUNDINAMARCA",4.5870799965164935,-74.2129091954189,9.0,,,112173
"CRR 21A 11 17, SOGAMOSO, BOYACÁ",5.719755464309822,-72.93670928555852,9.0,,,112174
"CRR 21A 28, CARTAGENA DE INDIAS, BOLÍVAR",10.419069987451223,-75.52884001076633,9.0,,,112175
"CRR 22 63 10, MANIZALES, CALDAS",5.0582082726446025,-75.48615865822202,9.0,,,112176
"CRR 22 A 8 D 8, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.604399984052591,-74.09049000315856,9.0,,,112177
"CRR 22 A 8D 8, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.535701950545972,-74.15316301482252,9.0,,,112178
"CRR 22A 8D 8, MADRID, CUNDINAMARCA",4.7318763069327865,-74.27952724140904,9.0,,,112179
"CRR 22A 9 30, MADRID, CUNDINAMARCA",4.726020390363876,-74.28350745779534,9.0,,,112180
"CRR 23 75A 140, MANIZALES, CALDAS",5.045671794526509,-75.48068617070744,9.0,,,112181
"CRR 23A 6A 1315, CHINCHINÁ, CALDAS",4.984290000000044,-75.60743999999994,1.0,,,112182
"CRR 24 10 80, BARRANQUILLA, ATLÁNTICO",10.94959419585193,-74.77855278086973,9.0,,,112183
"CRR 24 D 39C SUR 91, MEDELLÍN, ANTIOQUIA",6.231407139215787,-75.55279432474363,9.0,,,112184
"CRR 24D 39 C SUR 91, ENVIGADO, ANTIOQUIA",6.145470496822043,-75.57547920531778,9.0,,,112185
"CRR 25 11 62, PASTO, NARIÑO",1.2124300148395974,-77.2843400283178,9.0,,,112186
"CRR 25 21 38, MANIZALES, CALDAS",5.065764698958907,-75.51783340490665,9.0,,,112187
"CRR 27 37 SUR 45, ENVIGADO, ANTIOQUIA",6.161508055447717,-75.57387805360484,9.0,,,112188
"CRR 27 37SUR 45, ENVIGADO, ANTIOQUIA",6.158904996361049,-75.57399498480967,9.0,,,112189
"CRR 28 W 64 16, SIMACOTA, SANTANDER",6.4426200000000335,-73.33694999999994,1.0,,,112190
"CRR 29 A 5 SUR 125, MEDELLÍN, ANTIOQUIA",6.1926939591319785,-75.56321913197304,9.0,,,112191
"CRR 3 21 41, SANTA MARTA, MAGDALENA",11.241096805248747,-74.21307540451853,9.0,,,112192
"CRR 3 44A 26, CARTAGENA DE INDIAS, BOLÍVAR",10.395489723444456,-75.56303984113363,9.0,,,112193
"CRR 30 21A 15, SAN JOSÉ DEL GUAVIARE, GUAVIARE",2.580960007158998,-72.64014032407236,9.0,,,112194
"CRR 30 50 09, SANTA MARTA, MAGDALENA",11.227925696058097,-74.18186325703292,9.0,,,112195
"CRR 33 28 150, MEDELLÍN, ANTIOQUIA",6.247329687759985,-75.5523116628829,9.0,,,112196
"CRR 34 19A 20, PASTO, NARIÑO",1.2153613590305137,-77.29178395841988,9.0,,,112197
"CRR 34 A 16B 45, PASTO, NARIÑO",1.2221699958770387,-77.28500001937384,9.0,,,112198
"CRR 36 43A 77, MONTERÍA, CÓRDOBA",8.741851777519653,-75.86209908902873,9.0,,,112199
"CRR 37 NUMERO 30 A 44, NEIVA, HUILA",2.936639981617564,-75.22634039490116,9.0,,,112200
"CRR 39 E 48 F SUR 85, ENVIGADO, ANTIOQUIA",6.154632317735801,-75.5980947671428,9.0,,,112201
"CRR 3A 12 4060, MANIZALES, CALDAS",5.08297499273111,-75.48770498274253,9.0,,,112202
"CRR 4 12 09, MANIZALES, CALDAS",5.082070113129823,-75.48945152063058,9.0,,,112203
"CRR 4 7 85, BOCHALEMA, NORTE DE SANTANDER",7.611934128019685,-72.64755478133984,9.0,,,112204
"CRR 4 W 17 51, PIEDECUESTA, SANTANDER",6.997249861006843,-73.05861997094873,9.0,,,112205
"CRR 4 W 17 56, PIEDECUESTA, SANTANDER",6.997249861006843,-73.05861997094873,9.0,,,112206
"CRR 40 20 91, PASTO, NARIÑO",1.2295873391724248,-77.28309760067994,9.0,,,112207
"CRR 40A 40F SUR 9, ENVIGADO, ANTIOQUIA",6.1639444609722,-75.59033254934138,9.0,,,112208
"CRR 41 65AA 95, MEDELLÍN, ANTIOQUIA",6.258910012552008,-75.55349001453887,9.0,,,112209
"CRR 42 43A 14, MONTERÍA, CÓRDOBA",8.754335253625252,-75.8452496898229,9.0,,,112210
"CRR 42A 81 46, MEDELLÍN, ANTIOQUIA",6.273639992006892,-75.55127995812859,9.0,,,112211
"CRR 42B 116 121, BARRANQUILLA, ATLÁNTICO",10.992678537437092,-74.84529608878687,9.0,,,112212
"CRR 43 100 50, BARRANQUILLA, ATLÁNTICO",10.99446467243382,-74.84234543889053,9.0,,,112213
"CRR 43 112 89, BARRANQUILLA, ATLÁNTICO",10.99446467243382,-74.84234543889053,9.0,,,112214
"CRR 43A 16B 50, MEDELLÍN, ANTIOQUIA",6.218821531410874,-75.56956899118144,9.0,,,112215
"CRR 43B 112 89, BARRANQUILLA, ATLÁNTICO",10.996540429923877,-74.84612568547236,9.0,,,112216
"CRR 43B 112 89, BARRANQUILLA, ATLÁNTICO",10.996540429923877,-74.84612568547236,9.0,,,112217
"CRR 44 18A 44, PASTO, NARIÑO",1.229648041667011,-77.28847100364952,9.0,,,112218
"CRR 46, CARTAGENA DE INDIAS, BOLÍVAR",10.411811801603926,-75.50822701805926,9.0,,,112219
"CRR 47 11 70, PASTO, NARIÑO",1.2296950170908545,-77.29185499124782,9.0,,,112220
"CRR 48 35A SUR 30, ENVIGADO, ANTIOQUIA",6.174087861098392,-75.59181891537139,9.0,,,112221
"CRR 48 35A SUR 32, ENVIGADO, ANTIOQUIA",6.174094686641452,-75.59181387828134,9.0,,,112222
"CRR 49 46 64, CAROLINA, ANTIOQUIA",6.723282382926746,-75.27836840683395,9.0,,,112223
"CRR 5 34 365, SANTA MARTA, MAGDALENA",11.225226798364003,-74.21245759168417,9.0,,,112224
"CRR 5 34 385, SANTA MARTA, MAGDALENA",11.225056903492744,-74.21248848950682,9.0,,,112225
"CRR 5 6 18, VILLAVIEJA, HUILA",3.2199781994752454,-75.21679928882882,9.0,,,112226
"CRR 5 8 26, MOSQUERA, CUNDINAMARCA",4.706001400016269,-74.23245230434374,9.0,,,112227
"CRR 5 ESTE 1 28, PITALITO, HUILA",1.844639942706131,-76.04357898151548,9.0,,,112228
"CRR 51B 82 186, BARRANQUILLA, ATLÁNTICO",11.005189465567796,-74.81586907406171,9.0,,,112229
"CRR 52 104 13, BARRANQUILLA, ATLÁNTICO",11.015643509087456,-74.83399882614873,9.0,,,112230
"CRR 55 12 SUR 09, MEDELLÍN, ANTIOQUIA",6.1984699946821,-75.59435003231948,9.0,,,112231
"CRR 56 82 42, BARRANQUILLA, ATLÁNTICO",11.008163181354808,-74.8124305860932,9.0,,,112232
"CRR 57 119A 49, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.706168273000041,-74.06808790553448,9.0,,,112233
"CRR 57 38 220, MEDELLÍN, ANTIOQUIA",6.249720001121906,-75.55624500274907,9.0,,,112234
"CRR 59 27B 540, MEDELLÍN, ANTIOQUIA",6.250700553241098,-75.54805841359511,9.0,,,112235
"CRR 6 8 109, BARRANQUILLA, ATLÁNTICO",10.956553455860789,-74.8927629400697,9.0,,,112236
"CRR 6 8 109, PUERTO COLOMBIA, ATLÁNTICO",10.98830368861075,-74.955314106216,9.0,,,112237
"CRR 65 99 20, BARRANQUILLA, ATLÁNTICO",11.020416646471112,-74.8230470234341,9.0,,,112238
"CRR 68 74 80, BARRANQUILLA, ATLÁNTICO",11.00766486922544,-74.79414585923809,9.0,,,112239
